Date,AAPL,AMD,AMZN,GOOGL,JPM,META,MSFT,NVDA,ORCL,TSLA
2021-06-17,128.70123291015625,84.55999755859375,174.46200561523438,120.90957641601562,135.03738403320312,334.4482421875,251.4999237060547,18.61665153503418,72.93478393554688,205.53334045410156
2021-06-18,127.40240478515625,84.6500015258789,174.34500122070312,119.28826141357422,131.62051391601562,327.64019775390625,250.08287048339844,18.59819221496582,71.68408966064453,207.77000427246094
2021-06-21,129.19927978515625,82.58999633789062,172.697998046875,120.97810363769531,133.8539276123047,330.2541198730469,253.1675567626953,18.38715362548828,73.3391342163086,206.94332885742188
2021-06-22,130.83990478515625,83.58000183105469,175.27200317382812,121.4925537109375,133.65818786621094,336.9527587890625,255.94383239746094,18.845651626586914,73.98798370361328,207.90333557128906
2021-06-23,130.56646728515625,83.81999969482422,175.1909942626953,121.29044342041016,134.46792602539062,338.50323486328125,255.71253967285156,19.015783309936523,73.44257354736328,218.85667419433594
2021-06-24,130.2832489013672,86.0999984741211,172.45399475097656,121.660888671875,135.70477294921875,341.0773620605469,257.0812683105469,19.163711547851562,73.10404968261719,226.60667419433594
2021-06-25,129.99029541015625,85.62000274658203,170.072998046875,121.66934204101562,137.0750732421875,339.2784118652344,255.47137451171875,18.989591598510742,73.78111267089844,223.9566650390625
2021-06-28,131.6211700439453,87.08000183105469,172.1945037841797,121.6966552734375,137.32420349121094,353.4610290527344,259.0381774902344,19.94151496887207,73.81871795654297,229.57333374023438
2021-06-29,133.13482666015625,89.5199966430664,172.40699768066406,121.43494415283203,137.15513610839844,349.7340087890625,261.6216125488281,19.98317527770996,73.44257354736328,226.9199981689453
2021-06-30,133.7500457763672,93.93000030517578,172.00799560546875,121.25320434570312,138.40084838867188,345.57958984375,261.1396179199219,19.958980560302734,73.1980972290039,226.56666564941406
2021-07-01,134.0527801513672,93.30999755859375,171.64849853515625,121.60578155517578,139.7711944580078,352.21868896484375,261.81439208984375,20.168018341064453,74.79671478271484,225.97332763671875
2021-07-02,136.67974853515625,94.69999694824219,175.5489959716797,124.39950561523438,139.63694763183594,352.5268249511719,267.64642333984375,20.442420959472656,76.94075012207031,226.3000030517578
2021-07-06,138.69146728515625,94.47000122070312,183.78700256347656,125.32563018798828,137.292236328125,350.6185302734375,267.65606689453125,20.653461456298828,78.12560272216797,219.86000061035156
2021-07-07,141.1817169189453,90.54000091552734,184.82899475097656,125.60767364501953,137.4533233642578,348.3425598144531,269.8442687988281,20.327423095703125,80.95609283447266,214.88333129882812
2021-07-08,139.88290405273438,89.73999786376953,186.57049560546875,124.18746948242188,135.08172607421875,343.5322265625,267.42474365234375,19.859445571899414,80.48590850830078,217.60333251953125
2021-07-09,141.70904541015625,90.9000015258789,185.9669952392578,124.65872192382812,139.40426635742188,348.2730407714844,267.926025390625,20.00661849975586,82.52652740478516,218.98333740234375
2021-07-12,141.11334228515625,90.80999755859375,185.92750549316406,126.10572814941406,141.39996337890625,350.9962463378906,267.328369140625,20.467870712280273,81.88706970214844,228.56666564941406
2021-07-13,142.2266082763672,90.26000213623047,183.8679962158203,126.46923065185547,139.29685974121094,349.9327392578125,270.8565673828125,20.20594024658203,81.87767028808594,222.84666442871094
2021-07-14,145.65431213378906,89.05000305175781,184.08399963378906,127.35859680175781,138.8225555419922,345.5000915527344,272.331298828125,19.798322677612305,83.32173919677734,217.7933349609375
2021-07-15,145.00009155273438,86.93000030517578,181.55999755859375,126.13504028320312,139.12681579589844,342.3494873046875,270.9046325683594,18.924978256225586,81.39630889892578,216.86666870117188
